drug,protein,ensp_id,sig_id
CHEMBL128184,Q9UPE1,ENSP00000359119,REP.A015_HELA_24H:L07
CHEMBL310867,Q9UPE1,ENSP00000359119,REP.A008_HT29_24H:H19
CHEMBL61038,Q9UPE1,ENSP00000359119,REP.A002_HT29_24H:P07
CHEMBL104904,Q9UPE1,ENSP00000359119,REP.A020_HA1E_24H:A13
CHEMBL285342,Q9UPE1,ENSP00000359119,REP.A008_HA1E_24H:B19
CHEMBL21156,Q9UPE1,ENSP00000359119,REP.A014_A375_24H:N13
CHEMBL80963,Q9UPE1,ENSP00000359119,REP.A023_HT29_24H:D13
CHEMBL104042,Q9UPE1,ENSP00000359119,REP.A009_HT29_24H:D01
CHEMBL494191,Q9UPE1,ENSP00000359119,REP.A018_HELA_24H:N01
CHEMBL142153,Q9UPE1,ENSP00000359119,REP.A002_HA1E_24H:D01
CHEMBL76778,Q9UPE1,ENSP00000359119,REP.A023_YAPC_24H:D13
CHEMBL3238099,Q9UPE1,ENSP00000359119,LPROT003_A549_6H:O02
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A001_HA1E_24H:H19
CHEMBL252539,Q9UPE1,ENSP00000359119,REP.A003_A375_24H:K13
CHEMBL435814,Q9UPE1,ENSP00000359119,REP.A021_PC3_24H:E01
CHEMBL356505,Q9UPE1,ENSP00000359119,REP.A018_YAPC_24H:F19
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A008_MCF7_24H:L07
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A014_MCF7_24H:P01
CHEMBL208978,Q9UPE1,ENSP00000359119,REP.A018_A375_24H:F19
CHEMBL211358,Q9UPE1,ENSP00000359119,REP.A001_HT29_24H:H19
CHEMBL231812,Q9UPE1,ENSP00000359119,REP.A007_HT29_24H:C13
CHEMBL3238095,Q9UPE1,ENSP00000359119,REP.A025_HELA_24H:B07
CHEMBL302684,Q9UPE1,ENSP00000359119,LJP009_NPC.CAS9_24H:F19
CHEMBL144493,Q9UPE1,ENSP00000359119,REP.A026_HELA_24H:A07
CHEMBL301618,Q9UPE1,ENSP00000359119,REP.A024_A375_24H:H13
CHEMBL213538,Q9UPE1,ENSP00000359119,LJP008_CD34_24H:J07
CHEMBL80619,Q9UPE1,ENSP00000359119,REP.A019_HA1E_24H:L19
CHEMBL299026,Q9UPE1,ENSP00000359119,REP.A006_A375_24H:C01
CHEMBL386865,Q9UPE1,ENSP00000359119,REP.A021_HT29_24H:E13
CHEMBL2349610,Q9UPE1,ENSP00000359119,REP.A022_HELA_24H:P13
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A005_MCF7_24H:F13
CHEMBL231812,Q9UPE1,ENSP00000359119,REP.A007_HELA_24H:C13
CHEMBL400236,Q9UPE1,ENSP00000359119,REP.A008_HT29_24H:O07
CHEMBL211358,Q9UPE1,ENSP00000359119,REP.A005_A375_24H:F13
CHEMBL950,Q9UPE1,ENSP00000359119,REP.A013_MCF7_24H:K13
CHEMBL49176,Q9UPE1,ENSP00000359119,REP.A003_PC3_24H:D13
CHEMBL400987,Q9UPE1,ENSP00000359119,REP.A011_A375_24H:A13
CHEMBL212349,Q9UPE1,ENSP00000359119,REP.A021_MCF7_24H:O13
CHEMBL3259917,Q9UPE1,ENSP00000359119,REP.A005_MCF7_24H:F13
CHEMBL3286556,Q9UPE1,ENSP00000359119,LPROT001_A375_6H:H15
CHEMBL109517,Q9UPE1,ENSP00000359119,REP.A006_HT29_24H:H07
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A007_HA1E_24H:C01
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A004_HT29_24H:F01
CHEMBL193726,Q9UPE1,ENSP00000359119,LJP005_A549_24H:P01
CHEMBL301160,Q9UPE1,ENSP00000359119,REP.A009_HT29_24H:P19
CHEMBL3357657,Q9UPE1,ENSP00000359119,LJP006_SKBR3_24H:B07
CHEMBL256154,Q9UPE1,ENSP00000359119,LPROT002_A375_6H:F19
CHEMBL44312,Q9UPE1,ENSP00000359119,LPROT001_A375_6H:F19
CHEMBL255312,Q9UPE1,ENSP00000359119,LJP005_PC3_24H:J01
CHEMBL384847,Q9UPE1,ENSP00000359119,REP.A017_YAPC_24H:J07
CHEMBL3402680,Q9UPE1,ENSP00000359119,REP.A023_MCF7_24H:B13
CHEMBL214291,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:H19
CHEMBL1214932,Q9UPE1,ENSP00000359119,REP.A001_HA1E_24H:H19
CHEMBL44312,Q9UPE1,ENSP00000359119,LJP008_ASC.C_24H:D19
CHEMBL531,Q9UPE1,ENSP00000359119,REP.A013_HELA_24H:N01
CHEMBL561209,Q9UPE1,ENSP00000359119,REP.A004_A375_24H:F13
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A014_MCF7_24H:P01
CHEMBL3589665,Q9UPE1,ENSP00000359119,LJP009_CD34_24H:I01
CHEMBL419471,Q9UPE1,ENSP00000359119,REP.A023_A375_24H:D13
CHEMBL384403,Q9UPE1,ENSP00000359119,REP.A004_PC3_24H:O13
CHEMBL494540,Q9UPE1,ENSP00000359119,REP.A018_HA1E_24H:N01
CHEMBL384364,Q9UPE1,ENSP00000359119,REP.A016_YAPC_24H:P07
CHEMBL128914,Q9UPE1,ENSP00000359119,REP.A028_HT29_24H:P01
CHEMBL506033,Q9UPE1,ENSP00000359119,REP.A006_A375_24H:H07
CHEMBL3604497,Q9UPE1,ENSP00000359119,LJP007_HEPG2_24H:E01
CHEMBL3604497,Q9UPE1,ENSP00000359119,LJP007_SKL.C_24H:E01
CHEMBL3589663,Q9UPE1,ENSP00000359119,LJP009_SKL_24H:I01
CHEMBL41125,Q9UPE1,ENSP00000359119,REP.A026_HELA_24H:G07
CHEMBL193726,Q9UPE1,ENSP00000359119,LJP005_MCF7_24H:P01
CHEMBL207794,Q9UPE1,ENSP00000359119,REP.A002_PC3_24H:G01
CHEMBL12108,Q9UPE1,ENSP00000359119,REP.A021_HA1E_24H:D07
CHEMBL285342,Q9UPE1,ENSP00000359119,REP.A008_MCF7_24H:B19
CHEMBL561209,Q9UPE1,ENSP00000359119,REP.A004_HELA_24H:F13
CHEMBL9298CHEMBL468419,Q9UPE1,ENSP00000359119,LJP008_NPC.CAS9_24H:M07
CHEMBL506033,Q9UPE1,ENSP00000359119,REP.A008_HA1E_24H:F01
CHEMBL59836,Q9UPE1,ENSP00000359119,REP.A027_A375_24H:N07
CHEMBL38791,Q9UPE1,ENSP00000359119,REP.A019_HA1E_24H:L19
CHEMBL296228,Q9UPE1,ENSP00000359119,REP.A026_HELA_24H:M01
CHEMBL146359,Q9UPE1,ENSP00000359119,REP.A018_PC3_24H:F19
CHEMBL3604499,Q9UPE1,ENSP00000359119,LJP007_JURKAT_24H:E01
CHEMBL3402678,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:D07
CHEMBL391963,Q9UPE1,ENSP00000359119,REP.A026_YAPC_24H:L13
CHEMBL3594232,Q9UPE1,ENSP00000359119,REP.A027_HA1E_24H:E13
CHEMBL213538,Q9UPE1,ENSP00000359119,REP.A021_HA1E_24H:O13
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A011_YAPC_24H:I19
CHEMBL42557,Q9UPE1,ENSP00000359119,LPROT001_PC3_6H:F22
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A015_PC3_24H:K01
CHEMBL384364,Q9UPE1,ENSP00000359119,REP.A003_HT29_24H:K13
CHEMBL316983,Q9UPE1,ENSP00000359119,REP.A013_HT29_24H:B13
CHEMBL208978,Q9UPE1,ENSP00000359119,REP.A018_YAPC_24H:F19
CHEMBL320906,Q9UPE1,ENSP00000359119,REP.A024_HA1E_24H:E19
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A010_HELA_24H:M01
CHEMBL351200,Q9UPE1,ENSP00000359119,REP.A001_YAPC_24H:B13
CHEMBL144493,Q9UPE1,ENSP00000359119,REP.A013_HA1E_24H:M13
CHEMBL3628365,Q9UPE1,ENSP00000359119,LJP008_NPC_24H:O07
CHEMBL3604497,Q9UPE1,ENSP00000359119,LJP007_HA1E_24H:E01
CHEMBL255312,Q9UPE1,ENSP00000359119,LJP005_HA1E_24H:J01
CHEMBL382277,Q9UPE1,ENSP00000359119,REP.A018_A375_24H:E13
CHEMBL256154,Q9UPE1,ENSP00000359119,REP.A012_YAPC_24H:A19
CHEMBL206697,Q9UPE1,ENSP00000359119,REP.A022_HT29_24H:N01
CHEMBL561209,Q9UPE1,ENSP00000359119,REP.A004_HT29_24H:F13
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A007_MCF7_24H:C01
CHEMBL59891,Q9UPE1,ENSP00000359119,REP.A015_MCF7_24H:C13
CHEMBL60270,Q9UPE1,ENSP00000359119,REP.A011_MCF7_24H:E13
CHEMBL435814,Q9UPE1,ENSP00000359119,LJP007_A375_24H:K19
CHEMBL256154,Q9UPE1,ENSP00000359119,LJP005_MDAMB231_24H:J01
CHEMBL3357657,Q9UPE1,ENSP00000359119,LJP006_MCF7_24H:B07
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A026_MCF7_24H:A07
CHEMBL278849,Q9UPE1,ENSP00000359119,REP.A008_YAPC_24H:O13
CHEMBL205205,Q9UPE1,ENSP00000359119,REP.A020_HA1E_24H:E07
CHEMBL3325745,Q9UPE1,ENSP00000359119,REP.A027_PC3_24H:L13
CHEMBL205205,Q9UPE1,ENSP00000359119,REP.A020_MCF7_24H:E07
CHEMBL148129,Q9UPE1,ENSP00000359119,REP.A018_HT29_24H:F19
CHEMBL351200,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:B13
CHEMBL394614,Q9UPE1,ENSP00000359119,REP.A021_YAPC_24H:K13
CHEMBL135,Q9UPE1,ENSP00000359119,REP.A005_YAPC_24H:F13
CHEMBL302741,Q9UPE1,ENSP00000359119,REP.A018_HT29_24H:E13
CHEMBL21156,Q9UPE1,ENSP00000359119,REP.A023_YAPC_24H:G01
CHEMBL349018,Q9UPE1,ENSP00000359119,REP.A024_HA1E_24H:H13
CHEMBL44312,Q9UPE1,ENSP00000359119,LPROT001_MCF7_6H:E23
CHEMBL3604497,Q9UPE1,ENSP00000359119,LJP007_NPC.CAS9_24H:E01
CHEMBL3604842,Q9UPE1,ENSP00000359119,REP.A006_HELA_24H:H07
CHEMBL308593,Q9UPE1,ENSP00000359119,REP.A003_MCF7_24H:J07
CHEMBL345458,Q9UPE1,ENSP00000359119,REP.A013_PC3_24H:N01
CHEMBL3600689,Q9UPE1,ENSP00000359119,REP.A018_HT29_24H:H01
CHEMBL3286556,Q9UPE1,ENSP00000359119,LPROT001_MCF7_6H:G13
CHEMBL373535,Q9UPE1,ENSP00000359119,REP.A024_MCF7_24H:E07
CHEMBL213481,Q9UPE1,ENSP00000359119,REP.A027_HELA_24H:D07
CHEMBL392690,Q9UPE1,ENSP00000359119,LPROT001_A375_6H:H21
CHEMBL42557,Q9UPE1,ENSP00000359119,LPROT001_PC3_6H:F20
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A001_HT29_24H:H19
CHEMBL322067,Q9UPE1,ENSP00000359119,REP.A024_HA1E_24H:I01
CHEMBL3286598,Q9UPE1,ENSP00000359119,REP.A018_A375_24H:C13
CHEMBL394614,Q9UPE1,ENSP00000359119,REP.A008_HA1E_24H:I01
CHEMBL394614,Q9UPE1,ENSP00000359119,REP.A008_HT29_24H:I01
CHEMBL351200,Q9UPE1,ENSP00000359119,REP.A001_HA1E_24H:B13
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A025_YAPC_24H:B13
CHEMBL49176,Q9UPE1,ENSP00000359119,REP.A024_HELA_24H:H13
CHEMBL21156,Q9UPE1,ENSP00000359119,REP.A014_HELA_24H:N13
CHEMBL6310,Q9UPE1,ENSP00000359119,REP.A015_PC3_24H:B19
CHEMBL80619,Q9UPE1,ENSP00000359119,REP.A019_HELA_24H:L19
CHEMBL3330410,Q9UPE1,ENSP00000359119,REP.A019_YAPC_24H:M07
CHEMBL435814,Q9UPE1,ENSP00000359119,LJP007_HEPG2_24H:K19
CHEMBL44312,Q9UPE1,ENSP00000359119,REP.A025_HT29_24H:H07
CHEMBL3259917,Q9UPE1,ENSP00000359119,REP.A014_PC3_24H:P01
CHEMBL212349,Q9UPE1,ENSP00000359119,REP.A021_HA1E_24H:O13
CHEMBL320906,Q9UPE1,ENSP00000359119,REP.A024_HELA_24H:E19
CHEMBL517866,Q9UPE1,ENSP00000359119,REP.A014_PC3_24H:I07
CHEMBL59836,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:H19
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A009_PC3_24H:P13
CHEMBL231811,Q9UPE1,ENSP00000359119,REP.A006_HELA_24H:B07
CHEMBL378536,Q9UPE1,ENSP00000359119,REP.A012_A375_24H:P01
CHEMBL144493,Q9UPE1,ENSP00000359119,REP.A027_PC3_24H:N07
CHEMBL213481,Q9UPE1,ENSP00000359119,REP.A027_PC3_24H:D07
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A011_YAPC_24H:E13
CHEMBL372020,Q9UPE1,ENSP00000359119,REP.A007_A375_24H:C01
CHEMBL278849,Q9UPE1,ENSP00000359119,REP.A008_PC3_24H:O13
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A014_A375_24H:P01
CHEMBL384403,Q9UPE1,ENSP00000359119,REP.A004_HT29_24H:O13
CHEMBL57347,Q9UPE1,ENSP00000359119,REP.A006_PC3_24H:C01
CHEMBL50098,Q9UPE1,ENSP00000359119,REP.A012_PC3_24H:I01
CHEMBL256154,Q9UPE1,ENSP00000359119,LPROT002_MCF7_6H:F20
CHEMBL128184,Q9UPE1,ENSP00000359119,REP.A018_HA1E_24H:E13
CHEMBL173231,Q9UPE1,ENSP00000359119,REP.A002_HT29_24H:M13
CHEMBL128184,Q9UPE1,ENSP00000359119,REP.A015_HT29_24H:L07
CHEMBL3604499,Q9UPE1,ENSP00000359119,LJP007_MNEU.E_24H:E01
CHEMBL3527329,Q9UPE1,ENSP00000359119,REP.A013_PC3_24H:I07
CHEMBL310867,Q9UPE1,ENSP00000359119,REP.A007_HELA_24H:H19
CHEMBL288447,Q9UPE1,ENSP00000359119,LPROT002_A549_6H:E23
CHEMBL248920,Q9UPE1,ENSP00000359119,REP.A008_MCF7_24H:N01
CHEMBL476312,Q9UPE1,ENSP00000359119,LJP007_NEU_24H:B13
CHEMBL205205,Q9UPE1,ENSP00000359119,REP.A007_PC3_24H:J01
CHEMBL128184,Q9UPE1,ENSP00000359119,REP.A008_A375_24H:F01
CHEMBL392690,Q9UPE1,ENSP00000359119,LPROT001_NPC.TAK_6H:G20
CHEMBL476312,Q9UPE1,ENSP00000359119,LJP007_HEPG2_24H:B13
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A013_PC3_24H:M13
CHEMBL256154,Q9UPE1,ENSP00000359119,LJP005_MCF7_3H:J01
CHEMBL332178,Q9UPE1,ENSP00000359119,REP.A003_HT29_24H:M07
CHEMBL449732,Q9UPE1,ENSP00000359119,REP.A003_PC3_24H:B07
CHEMBL3589663,Q9UPE1,ENSP00000359119,REP.A019_HELA_24H:J01
CHEMBL294226,Q9UPE1,ENSP00000359119,REP.A011_HA1E_24H:I19
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A014_HELA_24H:P01
CHEMBL60270,Q9UPE1,ENSP00000359119,REP.A015_A375_24H:G07
CHEMBL255511,Q9UPE1,ENSP00000359119,REP.A012_MCF7_24H:A19
CHEMBL173231,Q9UPE1,ENSP00000359119,REP.A002_MCF7_24H:M13
CHEMBL3259917,Q9UPE1,ENSP00000359119,REP.A005_HT29_24H:F13
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A012_HELA_24H:L07
CHEMBL42557,Q9UPE1,ENSP00000359119,LPROT001_MCF7_6H:E23
CHEMBL288447,Q9UPE1,ENSP00000359119,LJP008_NEU_24H:D19
CHEMBL517866,Q9UPE1,ENSP00000359119,REP.A007_MCF7_24H:H19
CHEMBL392464,Q9UPE1,ENSP00000359119,REP.A028_HT29_24H:I19
CHEMBL42557,Q9UPE1,ENSP00000359119,LPROT002_A549_6H:E21
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A013_YAPC_24H:M13
CHEMBL494191,Q9UPE1,ENSP00000359119,REP.A018_HA1E_24H:N01
CHEMBL3604497,Q9UPE1,ENSP00000359119,LJP007_HUVEC_24H:E01
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A005_PC3_24H:F13
CHEMBL3325745,Q9UPE1,ENSP00000359119,REP.A027_HELA_24H:L13
CHEMBL42557,Q9UPE1,ENSP00000359119,LJP008_NEU_24H:D19
CHEMBL213538,Q9UPE1,ENSP00000359119,LJP008_HUVEC_24H:J07
CHEMBL60270,Q9UPE1,ENSP00000359119,REP.A011_HA1E_24H:I19
CHEMBL231811,Q9UPE1,ENSP00000359119,REP.A007_A375_24H:C13
CHEMBL3286556,Q9UPE1,ENSP00000359119,LPROT001_A375_6H:H13
CHEMBL255511,Q9UPE1,ENSP00000359119,REP.A012_PC3_24H:A19
CHEMBL396013,Q9UPE1,ENSP00000359119,REP.A026_HELA_24H:N01
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A010_A375_24H:M01
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A026_A375_24H:A07
CHEMBL27769,Q9UPE1,ENSP00000359119,REP.A023_HELA_24H:I01
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A018_HT29_24H:O19
CHEMBL41125,Q9UPE1,ENSP00000359119,REP.A026_HT29_24H:G07
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:H19
CHEMBL3589662,Q9UPE1,ENSP00000359119,LJP009_A549_24H:I01
CHEMBL222130,Q9UPE1,ENSP00000359119,REP.A009_PC3_24H:B13
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A001_HELA_24H:H19
CHEMBL172124,Q9UPE1,ENSP00000359119,REP.A011_PC3_24H:E07
CHEMBL11381,Q9UPE1,ENSP00000359119,REP.A005_YAPC_24H:J19
CHEMBL21156,Q9UPE1,ENSP00000359119,REP.A010_PC3_24H:M01
CHEMBL494540,Q9UPE1,ENSP00000359119,REP.A018_MCF7_24H:N01
CHEMBL3589662,Q9UPE1,ENSP00000359119,REP.A019_HELA_24H:J01
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A007_A375_24H:C01
CHEMBL310867,Q9UPE1,ENSP00000359119,REP.A014_HA1E_24H:I07
CHEMBL179708,Q9UPE1,ENSP00000359119,REP.A012_MCF7_24H:B19
CHEMBL3286556,Q9UPE1,ENSP00000359119,LJP008_SKL_24H:L19
CHEMBL395308,Q9UPE1,ENSP00000359119,REP.A002_PC3_24H:P13
CHEMBL494540,Q9UPE1,ENSP00000359119,REP.A018_A375_24H:N01
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A014_MCF7_24H:P01
CHEMBL44312,Q9UPE1,ENSP00000359119,LPROT001_MCF7_6H:E19
CHEMBL27769,Q9UPE1,ENSP00000359119,REP.A003_A375_24H:M07
CHEMBL278849,Q9UPE1,ENSP00000359119,REP.A008_MCF7_24H:O13
CHEMBL3357657,Q9UPE1,ENSP00000359119,LJP006_HEPG2_24H:B07
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A010_HT29_24H:M01
CHEMBL394614,Q9UPE1,ENSP00000359119,REP.A023_HT29_24H:M19
CHEMBL128914,Q9UPE1,ENSP00000359119,REP.A028_YAPC_24H:P01
CHEMBL361875,Q9UPE1,ENSP00000359119,REP.A012_HA1E_24H:K01
CHEMBL288447,Q9UPE1,ENSP00000359119,LJP008_NPC_24H:D19
CHEMBL1214932,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:H19
CHEMBL42557,Q9UPE1,ENSP00000359119,LPROT001_MCF7_6H:E21
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A024_HA1E_24H:E19
CHEMBL128184,Q9UPE1,ENSP00000359119,REP.A008_MCF7_24H:F01
CHEMBL357702,Q9UPE1,ENSP00000359119,REP.A021_HT29_24H:F13
CHEMBL409026,Q9UPE1,ENSP00000359119,REP.A015_MCF7_24H:K01
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A027_PC3_24H:N07
CHEMBL3133821,Q9UPE1,ENSP00000359119,LPROT002_MCF7_6H:P04
CHEMBL144493,Q9UPE1,ENSP00000359119,REP.A014_YAPC_24H:P01
CHEMBL142153,Q9UPE1,ENSP00000359119,REP.A002_PC3_24H:D01
CHEMBL1214932,Q9UPE1,ENSP00000359119,REP.A013_HA1E_24H:M13
CHEMBL223836,Q9UPE1,ENSP00000359119,REP.A016_YAPC_24H:D07
CHEMBL3604843,Q9UPE1,ENSP00000359119,REP.A006_MCF7_24H:H07
CHEMBL59836,Q9UPE1,ENSP00000359119,REP.A027_MCF7_24H:N07
CHEMBL3604842,Q9UPE1,ENSP00000359119,REP.A015_HA1E_24H:L07
CHEMBL201472,Q9UPE1,ENSP00000359119,REP.A013_YAPC_24H:M13
CHEMBL3408795,Q9UPE1,ENSP00000359119,REP.A010_HT29_24H:L13
CHEMBL3402678,Q9UPE1,ENSP00000359119,REP.A001_PC3_24H:D07
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A005_HELA_24H:F13
CHEMBL419471,Q9UPE1,ENSP00000359119,REP.A023_HT29_24H:D13
CHEMBL308829,Q9UPE1,ENSP00000359119,REP.A013_YAPC_24H:D07
CHEMBL3604499,Q9UPE1,ENSP00000359119,LJP007_NEU_24H:E01
CHEMBL147611,Q9UPE1,ENSP00000359119,REP.A018_YAPC_24H:F19
CHEMBL75188,Q9UPE1,ENSP00000359119,REP.A006_YAPC_24H:C01
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A014_YAPC_24H:N13
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A004_HA1E_24H:F01
CHEMBL21156,Q9UPE1,ENSP00000359119,REP.A018_HELA_24H:O19
CHEMBL50098,Q9UPE1,ENSP00000359119,REP.A012_YAPC_24H:I01
CHEMBL467378,Q9UPE1,ENSP00000359119,REP.A010_YAPC_24H:I19
CHEMBL89241,Q9UPE1,ENSP00000359119,REP.A027_YAPC_24H:H13
CHEMBL44,Q9UPE1,ENSP00000359119,REP.A017_A375_24H:C13
CHEMBL109405,Q9UPE1,ENSP00000359119,REP.A013_MCF7_24H:M13
CHEMBL288447,Q9UPE1,ENSP00000359119,LJP008_MCF7_24H:D19
CHEMBL59836,Q9UPE1,ENSP00000359119,REP.A014_MCF7_24H:P01
CHEMBL392690,Q9UPE1,ENSP00000359119,LPROT001_MCF7_6H:G21
CHEMBL283989,Q9UPE1,ENSP00000359119,REP.A013_MCF7_24H:D07
CHEMBL3589665,Q9UPE1,ENSP00000359119,REP.A019_A375_24H:J01
CHEMBL386865,Q9UPE1,ENSP00000359119,REP.A021_HELA_24H:E13
CHEMBL172124,Q9UPE1,ENSP00000359119,REP.A011_A375_24H:E07
CHEMBL282290,Q9UPE1,ENSP00000359119,REP.A013_PC3_24H:D07
CHEMBL3402677,Q9UPE1,ENSP00000359119,REP.A001_HT29_24H:D07
CHEMBL59891,Q9UPE1,ENSP00000359119,REP.A015_A375_24H:C13
CHEMBL11381,Q9UPE1,ENSP00000359119,REP.A005_PC3_24H:J19
CHEMBL310867,Q9UPE1,ENSP00000359119,REP.A007_PC3_24H:H19
CHEMBL111184,Q9UPE1,ENSP00000359119,REP.A024_PC3_24H:H13
CHEMBL208978,Q9UPE1,ENSP00000359119,REP.A018_HA1E_24H:F19
CHEMBL60270,Q9UPE1,ENSP00000359119,REP.A011_PC3_24H:E13
CHEMBL44312,Q9UPE1,ENSP00000359119,LPROT001_PC3_6H:F20
CHEMBL320906,Q9UPE1,ENSP00000359119,REP.A007_A375_24H:H19
CHEMBL115600,Q9UPE1,ENSP00000359119,REP.A008_HELA_24H:F01
CHEMBL135,Q9UPE1,ENSP00000359119,REP.A001_MCF7_24H:H19
CHEMBL401369,Q9UPE1,ENSP00000359119,REP.A013_HELA_24H:D19
CHEMBL157138,Q9UPE1,ENSP00000359119,REP.A013_PC3_24H:N01
CHEMBL319037,Q9UPE1,ENSP00000359119,REP.A008_A375_24H:H19
CHEMBL2349610,Q9UPE1,ENSP00000359119,REP.A022_HA1E_24H:P13
CHEMBL213454,Q9UPE1,ENSP00000359119,REP.A019_YAPC_24H:L19
CHEMBL310019,Q9UPE1,ENSP00000359119,REP.A004_HELA_24H:B13
CHEMBL1337960CHEMBL95,Q9UPE1,ENSP00000359119,REP.A028_HELA_24H:C13
CHEMBL283989,Q9UPE1,ENSP00000359119,REP.A008_PC3_24H:O13
CHEMBL278849,Q9UPE1,ENSP00000359119,REP.A008_A375_24H:O13
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A027_HELA_24H:N07
CHEMBL42557,Q9UPE1,ENSP00000359119,LJP008_NPC.CAS9_24H:D19
CHEMBL42557,Q9UPE1,ENSP00000359119,LJP008_MCF7_24H:D19
CHEMBL128914,Q9UPE1,ENSP00000359119,REP.A028_HELA_24H:P01
CHEMBL80963,Q9UPE1,ENSP00000359119,REP.A023_YAPC_24H:D13
CHEMBL256154,Q9UPE1,ENSP00000359119,REP.A011_PC3_24H:O07
CHEMBL502078,Q9UPE1,ENSP00000359119,REP.A021_HELA_24H:K19
CHEMBL285342,Q9UPE1,ENSP00000359119,REP.A014_YAPC_24H:H01
CHEMBL205205,Q9UPE1,ENSP00000359119,REP.A007_MCF7_24H:J01
CHEMBL3589663,Q9UPE1,ENSP00000359119,REP.A019_MCF7_24H:J01
CHEMBL419753,Q9UPE1,ENSP00000359119,REP.A023_YAPC_24H:A13
CHEMBL53,Q9UPE1,ENSP00000359119,REP.A015_YAPC_24H:P19
CHEMBL435814,Q9UPE1,ENSP00000359119,REP.A005_HA1E_24H:E19
CHEMBL3604499,Q9UPE1,ENSP00000359119,LJP007_HUVEC_24H:E01
CHEMBL44312,Q9UPE1,ENSP00000359119,LJP008_HME1_24H:D19
CHEMBL214903,Q9UPE1,ENSP00000359119,REP.A003_A375_24H:M01
CHEMBL44312,Q9UPE1,ENSP00000359119,LJP008_HCC515_24H:D19
CHEMBL145081,Q9UPE1,ENSP00000359119,REP.A014_HA1E_24H:P01
CHEMBL255312,Q9UPE1,ENSP00000359119,REP.A011_PC3_24H:O07
CHEMBL3589663,Q9UPE1,ENSP00000359119,LJP009_SKL.C_24H:I01
CHEMBL2349610,Q9UPE1,ENSP00000359119,REP.A022_MCF7_24H:P13
CHEMBL310867,Q9UPE1,ENSP00000359119,REP.A014_HELA_24H:I07
CHEMBL199766,Q9UPE1,ENSP00000359119,REP.A017_PC3_24H:C13
CHEMBL44,Q9UPE1,ENSP00000359119,REP.A017_YAPC_24H:C13
CHEMBL531,Q9UPE1,ENSP00000359119,REP.A013_HT29_24H:N01
CHEMBL3330410,Q9UPE1,ENSP00000359119,REP.A019_A375_24H:M07
CHEMBL349018,Q9UPE1,ENSP00000359119,REP.A024_YAPC_24H:H13
CHEMBL301160,Q9UPE1,ENSP00000359119,REP.A009_PC3_24H:P19
CHEMBL135,Q9UPE1,ENSP00000359119,REP.A027_MCF7_24H:N07
CHEMBL3589665,Q9UPE1,ENSP00000359119,LJP009_A549_24H:I01
CHEMBL75177,Q9UPE1,ENSP00000359119,REP.A019_HELA_24H:H01
CHEMBL60270,Q9UPE1,ENSP00000359119,REP.A015_HA1E_24H:G07
CHEMBL3133821,Q9UPE1,ENSP00000359119,LPROT002_A375_6H:P03
CHEMBL531,Q9UPE1,ENSP00000359119,REP.A013_HA1E_24H:N01
CHEMBL213538,Q9UPE1,ENSP00000359119,LJP008_NPC.CAS9_24H:J07
