sig_index,sig_id
766,REP.A005_HELA_24H:D13
767,REP.A005_HELA_24H:D19
768,REP.A005_HELA_24H:E01
769,REP.A005_HELA_24H:E07
770,REP.A005_HELA_24H:E19
771,REP.A005_HELA_24H:F01
772,REP.A005_HELA_24H:F13
773,REP.A005_HELA_24H:H19
774,REP.A005_HELA_24H:I13
775,REP.A005_HELA_24H:J01
776,REP.A005_HELA_24H:J19
777,REP.A005_HELA_24H:K19
778,REP.A005_HELA_24H:L01
779,REP.A005_HELA_24H:L07
780,REP.A005_HELA_24H:L19
781,REP.A005_HELA_24H:M07
782,REP.A005_HELA_24H:N19
783,REP.A005_HELA_24H:O07
784,REP.A005_HELA_24H:P07
785,REP.A005_HELA_24H:G19
786,REP.A005_HT29_24H:A13
787,REP.A005_HT29_24H:A19
788,REP.A005_HT29_24H:B13
789,REP.A005_HT29_24H:C07
790,REP.A005_HT29_24H:C13
791,REP.A005_HT29_24H:D07
792,REP.A005_HT29_24H:D13
793,REP.A005_HT29_24H:D19
794,REP.A005_HT29_24H:E01
795,REP.A005_HT29_24H:E07
796,REP.A005_HT29_24H:E19
797,REP.A005_HT29_24H:F01
798,REP.A005_HT29_24H:F13
799,REP.A005_HT29_24H:G19
800,REP.A005_HT29_24H:H19
801,REP.A005_HT29_24H:I13
802,REP.A005_HT29_24H:J01
803,REP.A005_HT29_24H:J19
804,REP.A005_HT29_24H:K19
805,REP.A005_HT29_24H:L01
806,REP.A005_HT29_24H:L07
807,REP.A005_HT29_24H:L19
808,REP.A005_HT29_24H:M07
809,REP.A005_HT29_24H:N19
810,REP.A005_HT29_24H:O07
811,REP.A005_HT29_24H:P07
812,REP.A005_MCF7_24H:A13
813,REP.A005_MCF7_24H:A19
814,REP.A005_MCF7_24H:B13
815,REP.A005_MCF7_24H:C07
816,REP.A005_MCF7_24H:C13
817,REP.A005_MCF7_24H:D07
818,REP.A005_MCF7_24H:D13
819,REP.A005_MCF7_24H:D19
820,REP.A005_MCF7_24H:E01
821,REP.A005_MCF7_24H:E07
822,REP.A005_MCF7_24H:E19
823,REP.A005_MCF7_24H:F01
824,REP.A005_MCF7_24H:F13
825,REP.A005_MCF7_24H:G19
826,REP.A005_MCF7_24H:H19
827,REP.A005_MCF7_24H:I13
828,REP.A005_MCF7_24H:J01
829,REP.A005_MCF7_24H:J19
830,REP.A005_MCF7_24H:K19
831,REP.A005_MCF7_24H:L01
832,REP.A005_MCF7_24H:L07
833,REP.A005_MCF7_24H:L19
834,REP.A005_MCF7_24H:M07
835,REP.A005_MCF7_24H:N19
836,REP.A005_MCF7_24H:O07
837,REP.A005_MCF7_24H:P07
838,REP.A005_PC3_24H:A13
839,REP.A005_PC3_24H:A19
840,REP.A005_PC3_24H:B13
841,REP.A005_PC3_24H:C07
842,REP.A005_PC3_24H:C13
843,REP.A005_PC3_24H:D07
844,REP.A005_PC3_24H:D13
845,REP.A005_PC3_24H:D19
846,REP.A005_PC3_24H:E01
847,REP.A005_PC3_24H:E07
848,REP.A005_PC3_24H:E19
849,REP.A005_PC3_24H:F01
850,REP.A005_PC3_24H:F13
851,REP.A005_PC3_24H:G19
852,REP.A005_PC3_24H:H19
853,REP.A005_PC3_24H:I13
854,REP.A005_PC3_24H:J01
855,REP.A005_PC3_24H:J19
856,REP.A005_PC3_24H:K19
857,REP.A005_PC3_24H:L01
858,REP.A005_PC3_24H:L07
859,REP.A005_PC3_24H:L19
860,REP.A005_PC3_24H:M07
861,REP.A005_PC3_24H:N19
862,REP.A005_PC3_24H:O07
863,REP.A005_PC3_24H:P07
864,REP.A005_YAPC_24H:A13
865,REP.A005_YAPC_24H:A19
866,REP.A005_YAPC_24H:B13
867,REP.A005_YAPC_24H:C07
868,REP.A005_YAPC_24H:C13
869,REP.A005_YAPC_24H:D07
870,REP.A005_YAPC_24H:D13
871,REP.A005_YAPC_24H:D19
872,REP.A005_YAPC_24H:E01
873,REP.A005_YAPC_24H:E07
874,REP.A005_YAPC_24H:E19
875,REP.A005_YAPC_24H:F01
876,REP.A005_YAPC_24H:F13
877,REP.A005_YAPC_24H:G19
878,REP.A005_YAPC_24H:H19
879,REP.A005_YAPC_24H:I13
880,REP.A005_YAPC_24H:J01
881,REP.A005_YAPC_24H:J19
882,REP.A005_YAPC_24H:K19
883,REP.A005_YAPC_24H:L01
884,REP.A005_YAPC_24H:L07
885,REP.A005_YAPC_24H:L19
886,REP.A005_YAPC_24H:M07
887,REP.A005_YAPC_24H:N19
888,REP.A005_YAPC_24H:O07
889,REP.A005_YAPC_24H:P07
890,REP.A006_A375_24H:A07
891,REP.A006_A375_24H:B07
892,REP.A006_A375_24H:C01
893,REP.A006_A375_24H:D01
894,REP.A006_A375_24H:D07
895,REP.A006_A375_24H:G19
896,REP.A006_A375_24H:H01
897,REP.A006_A375_24H:H07
898,REP.A006_A375_24H:J19
899,REP.A006_A375_24H:K19
900,REP.A006_A375_24H:L19
901,REP.A006_A375_24H:M01
902,REP.A006_A375_24H:N01
903,REP.A006_A375_24H:N07
904,REP.A006_A375_24H:N19
905,REP.A006_A375_24H:O07
906,REP.A006_A375_24H:O13
907,REP.A006_A375_24H:P01
908,REP.A006_A375_24H:P13
909,REP.A006_HA1E_24H:A07
910,REP.A006_HA1E_24H:B07
911,REP.A006_HA1E_24H:C01
912,REP.A006_HA1E_24H:D01
913,REP.A006_HA1E_24H:D07
914,REP.A006_HA1E_24H:G19
915,REP.A006_HA1E_24H:H01
916,REP.A006_HA1E_24H:H07
917,REP.A006_HA1E_24H:J19
918,REP.A006_HA1E_24H:K19
919,REP.A006_HA1E_24H:L19
920,REP.A006_HA1E_24H:M01
921,REP.A006_HA1E_24H:N01
922,REP.A006_HA1E_24H:N07
923,REP.A006_HA1E_24H:N19
924,REP.A006_HA1E_24H:O07
925,REP.A006_HA1E_24H:O13
926,REP.A006_HA1E_24H:P01
927,REP.A006_HA1E_24H:P13
928,REP.A006_HA1E_24H:B19
929,REP.A006_HELA_24H:A07
930,REP.A006_HELA_24H:B07
931,REP.A006_HELA_24H:C01
932,REP.A006_HELA_24H:D01
933,REP.A006_HELA_24H:D07
934,REP.A006_HELA_24H:G19
935,REP.A006_HELA_24H:H01
936,REP.A006_HELA_24H:H07
937,REP.A006_HELA_24H:J19
938,REP.A006_HELA_24H:K19
939,REP.A006_HELA_24H:L19
940,REP.A006_HELA_24H:M01
941,REP.A006_HELA_24H:N01
942,REP.A006_HELA_24H:N07
943,REP.A006_HELA_24H:N19
944,REP.A006_HELA_24H:O07
945,REP.A006_HELA_24H:O13
946,REP.A006_HELA_24H:P01
947,REP.A006_HELA_24H:P13
948,REP.A006_HT29_24H:A07
949,REP.A006_HT29_24H:B07
950,REP.A006_HT29_24H:B19
951,REP.A006_HT29_24H:C01
952,REP.A006_HT29_24H:D01
953,REP.A006_HT29_24H:D07
954,REP.A006_HT29_24H:G19
955,REP.A006_HT29_24H:H01
956,REP.A006_HT29_24H:H07
957,REP.A006_HT29_24H:J19
958,REP.A006_HT29_24H:K19
959,REP.A006_HT29_24H:L19
960,REP.A006_HT29_24H:M01
961,REP.A006_HT29_24H:N01
962,REP.A006_HT29_24H:N07
963,REP.A006_HT29_24H:N19
964,REP.A006_HT29_24H:O07
965,REP.A006_HT29_24H:O13
966,REP.A006_HT29_24H:P01
967,REP.A006_HT29_24H:P13
968,REP.A006_MCF7_24H:B07
969,REP.A006_MCF7_24H:B19
970,REP.A006_MCF7_24H:C01
971,REP.A006_MCF7_24H:D01
972,REP.A006_MCF7_24H:D07
973,REP.A006_MCF7_24H:G19
974,REP.A006_MCF7_24H:H01
975,REP.A006_MCF7_24H:H07
976,REP.A006_MCF7_24H:J19
977,REP.A006_MCF7_24H:K19
978,REP.A006_MCF7_24H:L19
979,REP.A006_MCF7_24H:M01
980,REP.A006_MCF7_24H:N01
981,REP.A006_MCF7_24H:N07
982,REP.A006_MCF7_24H:O07
983,REP.A006_MCF7_24H:O13
984,REP.A006_MCF7_24H:P01
985,REP.A006_MCF7_24H:P13
986,REP.A006_MCF7_24H:A07
987,REP.A006_MCF7_24H:N19
988,REP.A006_PC3_24H:A07
989,REP.A006_PC3_24H:B07
990,REP.A006_PC3_24H:B19
991,REP.A006_PC3_24H:C01
992,REP.A006_PC3_24H:D01
993,REP.A006_PC3_24H:D07
994,REP.A006_PC3_24H:G19
995,REP.A006_PC3_24H:H01
996,REP.A006_PC3_24H:H07
997,REP.A006_PC3_24H:J19
998,REP.A006_PC3_24H:K19
999,REP.A006_PC3_24H:L19
1000,REP.A006_PC3_24H:M01
1001,REP.A006_PC3_24H:N01
1002,REP.A006_PC3_24H:N07
1003,REP.A006_PC3_24H:N19
1004,REP.A006_PC3_24H:O07
1005,REP.A006_PC3_24H:O13
1006,REP.A006_PC3_24H:P01
1007,REP.A006_PC3_24H:P13
1008,REP.A006_YAPC_24H:A07
1009,REP.A006_YAPC_24H:B07
1010,REP.A006_YAPC_24H:B19
1011,REP.A006_YAPC_24H:C01
1012,REP.A006_YAPC_24H:D01
1013,REP.A006_YAPC_24H:D07
1014,REP.A006_YAPC_24H:G19
1015,REP.A006_YAPC_24H:H01
1016,REP.A006_YAPC_24H:H07
1017,REP.A006_YAPC_24H:J19
1018,REP.A006_YAPC_24H:K19
1019,REP.A006_YAPC_24H:L19
1020,REP.A006_YAPC_24H:M01
1021,REP.A006_YAPC_24H:N01
1022,REP.A006_YAPC_24H:N07
1023,REP.A006_YAPC_24H:N19
1024,REP.A006_YAPC_24H:O07
1025,REP.A006_YAPC_24H:O13
1026,REP.A006_YAPC_24H:P01
1027,REP.A006_YAPC_24H:P13
1028,REP.A007_A375_24H:A19
1029,REP.A007_A375_24H:B07
1030,REP.A007_A375_24H:B19
1031,REP.A007_A375_24H:C01
1032,REP.A007_A375_24H:C07
1033,REP.A007_A375_24H:C13
1034,REP.A007_A375_24H:D01
1035,REP.A007_A375_24H:D07
1036,REP.A007_A375_24H:E01
1037,REP.A007_A375_24H:F13
1038,REP.A007_A375_24H:G07
1039,REP.A007_A375_24H:H01
1040,REP.A007_A375_24H:H19
1041,REP.A007_A375_24H:I01
1042,REP.A007_A375_24H:I07
1043,REP.A007_A375_24H:J01
1044,REP.A007_A375_24H:J07
1045,REP.A007_A375_24H:K13
1046,REP.A007_A375_24H:K19
1047,REP.A007_A375_24H:L07
1048,REP.A007_A375_24H:M07
1049,REP.A007_A375_24H:M13
1050,REP.A007_A375_24H:N01
1051,REP.A007_A375_24H:N19
1052,REP.A007_A375_24H:O07
1053,REP.A007_A375_24H:P01
1054,REP.A007_A375_24H:P07
1055,REP.A007_A375_24H:I13
1056,REP.A007_A375_24H:H13
1057,REP.A007_HA1E_24H:A19
1058,REP.A007_HA1E_24H:B07
1059,REP.A007_HA1E_24H:B19
1060,REP.A007_HA1E_24H:C01
1061,REP.A007_HA1E_24H:C07
1062,REP.A007_HA1E_24H:C13
1063,REP.A007_HA1E_24H:D01
1064,REP.A007_HA1E_24H:D07
1065,REP.A007_HA1E_24H:E01
1066,REP.A007_HA1E_24H:F13
1067,REP.A007_HA1E_24H:G07
1068,REP.A007_HA1E_24H:H01
1069,REP.A007_HA1E_24H:H13
1070,REP.A007_HA1E_24H:H19
1071,REP.A007_HA1E_24H:I01
1072,REP.A007_HA1E_24H:I07
1073,REP.A007_HA1E_24H:I13
1074,REP.A007_HA1E_24H:J01
1075,REP.A007_HA1E_24H:J07
1076,REP.A007_HA1E_24H:K13
1077,REP.A007_HA1E_24H:K19
1078,REP.A007_HA1E_24H:L07
1079,REP.A007_HA1E_24H:M07
1080,REP.A007_HA1E_24H:M13
1081,REP.A007_HA1E_24H:N01
1082,REP.A007_HA1E_24H:N19
1083,REP.A007_HA1E_24H:O07
1084,REP.A007_HA1E_24H:P01
1085,REP.A007_HA1E_24H:P07
1086,REP.A007_HELA_24H:A19
1087,REP.A007_HELA_24H:B07
1088,REP.A007_HELA_24H:B19
1089,REP.A007_HELA_24H:C01
1090,REP.A007_HELA_24H:C07
1091,REP.A007_HELA_24H:C13
1092,REP.A007_HELA_24H:D01
1093,REP.A007_HELA_24H:D07
1094,REP.A007_HELA_24H:E01
1095,REP.A007_HELA_24H:F13
1096,REP.A007_HELA_24H:G07
1097,REP.A007_HELA_24H:H01
1098,REP.A007_HELA_24H:H13
1099,REP.A007_HELA_24H:H19
1100,REP.A007_HELA_24H:I01
1101,REP.A007_HELA_24H:I07
1102,REP.A007_HELA_24H:J01
1103,REP.A007_HELA_24H:J07
1104,REP.A007_HELA_24H:K13
1105,REP.A007_HELA_24H:K19
1106,REP.A007_HELA_24H:L07
1107,REP.A007_HELA_24H:M07
1108,REP.A007_HELA_24H:M13
1109,REP.A007_HELA_24H:N01
1110,REP.A007_HELA_24H:N19
1111,REP.A007_HELA_24H:O07
1112,REP.A007_HELA_24H:P01
1113,REP.A007_HELA_24H:P07
1114,REP.A007_HELA_24H:I13
1115,REP.A007_HT29_24H:A19
1116,REP.A007_HT29_24H:B07
1117,REP.A007_HT29_24H:B19
1118,REP.A007_HT29_24H:C01
1119,REP.A007_HT29_24H:C07
1120,REP.A007_HT29_24H:C13
1121,REP.A007_HT29_24H:D01
1122,REP.A007_HT29_24H:D07
1123,REP.A007_HT29_24H:E01
1124,REP.A007_HT29_24H:F13
1125,REP.A007_HT29_24H:G07
1126,REP.A007_HT29_24H:H01
1127,REP.A007_HT29_24H:H13
1128,REP.A007_HT29_24H:H19
1129,REP.A007_HT29_24H:I01
1130,REP.A007_HT29_24H:I07
1131,REP.A007_HT29_24H:I13
1132,REP.A007_HT29_24H:J01
1133,REP.A007_HT29_24H:J07
1134,REP.A007_HT29_24H:K13
1135,REP.A007_HT29_24H:K19
1136,REP.A007_HT29_24H:L07
1137,REP.A007_HT29_24H:M07
1138,REP.A007_HT29_24H:M13
1139,REP.A007_HT29_24H:N01
1140,REP.A007_HT29_24H:N19
1141,REP.A007_HT29_24H:O07
1142,REP.A007_HT29_24H:P01
1143,REP.A007_HT29_24H:P07
1144,REP.A007_MCF7_24H:A19
1145,REP.A007_MCF7_24H:B07
1146,REP.A007_MCF7_24H:B19
1147,REP.A007_MCF7_24H:C01
1148,REP.A007_MCF7_24H:C07
1149,REP.A007_MCF7_24H:C13
1150,REP.A007_MCF7_24H:D01
1151,REP.A007_MCF7_24H:D07
1152,REP.A007_MCF7_24H:E01
1153,REP.A007_MCF7_24H:F13
1154,REP.A007_MCF7_24H:G07
1155,REP.A007_MCF7_24H:H01
1156,REP.A007_MCF7_24H:H13
1157,REP.A007_MCF7_24H:H19
1158,REP.A007_MCF7_24H:I01
1159,REP.A007_MCF7_24H:I07
1160,REP.A007_MCF7_24H:I13
1161,REP.A007_MCF7_24H:J01
1162,REP.A007_MCF7_24H:J07
1163,REP.A007_MCF7_24H:K13
1164,REP.A007_MCF7_24H:K19
1165,REP.A007_MCF7_24H:L07
1166,REP.A007_MCF7_24H:M07
1167,REP.A007_MCF7_24H:M13
1168,REP.A007_MCF7_24H:N01
1169,REP.A007_MCF7_24H:N19
1170,REP.A007_MCF7_24H:O07
1171,REP.A007_MCF7_24H:P01
1172,REP.A007_MCF7_24H:P07
1173,REP.A007_PC3_24H:A19
1174,REP.A007_PC3_24H:B07
1175,REP.A007_PC3_24H:B19
1176,REP.A007_PC3_24H:C01
1177,REP.A007_PC3_24H:C07
1178,REP.A007_PC3_24H:C13
1179,REP.A007_PC3_24H:D01
1180,REP.A007_PC3_24H:D07
1181,REP.A007_PC3_24H:E01
1182,REP.A007_PC3_24H:F13
1183,REP.A007_PC3_24H:G07
1184,REP.A007_PC3_24H:H01
1185,REP.A007_PC3_24H:H19
1186,REP.A007_PC3_24H:I01
1187,REP.A007_PC3_24H:I07
1188,REP.A007_PC3_24H:I13
1189,REP.A007_PC3_24H:J01
1190,REP.A007_PC3_24H:J07
1191,REP.A007_PC3_24H:K13
1192,REP.A007_PC3_24H:K19
1193,REP.A007_PC3_24H:L07
1194,REP.A007_PC3_24H:M07
1195,REP.A007_PC3_24H:M13
1196,REP.A007_PC3_24H:N01
1197,REP.A007_PC3_24H:N19
1198,REP.A007_PC3_24H:O07
1199,REP.A007_PC3_24H:P01
1200,REP.A007_PC3_24H:P07
1201,REP.A007_PC3_24H:H13
1202,REP.A007_YAPC_24H:A19
1203,REP.A007_YAPC_24H:B07
1204,REP.A007_YAPC_24H:B19
1205,REP.A007_YAPC_24H:C01
1206,REP.A007_YAPC_24H:C07
1207,REP.A007_YAPC_24H:C13
1208,REP.A007_YAPC_24H:D01
1209,REP.A007_YAPC_24H:D07
1210,REP.A007_YAPC_24H:E01
1211,REP.A007_YAPC_24H:F13
1212,REP.A007_YAPC_24H:G07
1213,REP.A007_YAPC_24H:H01
1214,REP.A007_YAPC_24H:H13
1215,REP.A007_YAPC_24H:H19
1216,REP.A007_YAPC_24H:I01
1217,REP.A007_YAPC_24H:I07
1218,REP.A007_YAPC_24H:J01
1219,REP.A007_YAPC_24H:J07
1220,REP.A007_YAPC_24H:K13
1221,REP.A007_YAPC_24H:K19
1222,REP.A007_YAPC_24H:L07
1223,REP.A007_YAPC_24H:M07
1224,REP.A007_YAPC_24H:M13
1225,REP.A007_YAPC_24H:N01
1226,REP.A007_YAPC_24H:N19
1227,REP.A007_YAPC_24H:O07
1228,REP.A007_YAPC_24H:P01
1229,REP.A007_YAPC_24H:P07
1230,REP.A007_YAPC_24H:I13
1231,REP.A008_A375_24H:A07
1232,REP.A008_A375_24H:B19
1233,REP.A008_A375_24H:C01
1234,REP.A008_A375_24H:D13
1235,REP.A008_A375_24H:E01
1236,REP.A008_A375_24H:E07
1237,REP.A008_A375_24H:E13
1238,REP.A008_A375_24H:E19
1239,REP.A008_A375_24H:F01
1240,REP.A008_A375_24H:G01
1241,REP.A008_A375_24H:G07
1242,REP.A008_A375_24H:H19
1243,REP.A008_A375_24H:I01
1244,REP.A008_A375_24H:K01
1245,REP.A008_A375_24H:L07
1246,REP.A008_A375_24H:M19
1247,REP.A008_A375_24H:N01
1248,REP.A008_A375_24H:N07
1249,REP.A008_A375_24H:N13
1250,REP.A008_A375_24H:N19
1251,REP.A008_A375_24H:O07
1252,REP.A008_A375_24H:O13
1253,REP.A008_A375_24H:P07
1254,REP.A008_HA1E_24H:A07
1255,REP.A008_HA1E_24H:B19
1256,REP.A008_HA1E_24H:C01
1257,REP.A008_HA1E_24H:D13
1258,REP.A008_HA1E_24H:E01
1259,REP.A008_HA1E_24H:E07
1260,REP.A008_HA1E_24H:E13
1261,REP.A008_HA1E_24H:E19
1262,REP.A008_HA1E_24H:F01
1263,REP.A008_HA1E_24H:G01
1264,REP.A008_HA1E_24H:G07
1265,REP.A008_HA1E_24H:H19
1266,REP.A008_HA1E_24H:I01
1267,REP.A008_HA1E_24H:K01
1268,REP.A008_HA1E_24H:L07
1269,REP.A008_HA1E_24H:M19
1270,REP.A008_HA1E_24H:N01
1271,REP.A008_HA1E_24H:N13
1272,REP.A008_HA1E_24H:N19
1273,REP.A008_HA1E_24H:O07
1274,REP.A008_HA1E_24H:O13
1275,REP.A008_HA1E_24H:P07
1276,REP.A008_HA1E_24H:N07
1277,REP.A008_HELA_24H:B19
1278,REP.A008_HELA_24H:C01
1279,REP.A008_HELA_24H:D13
1280,REP.A008_HELA_24H:E01
1281,REP.A008_HELA_24H:E07
1282,REP.A008_HELA_24H:E13
1283,REP.A008_HELA_24H:E19
1284,REP.A008_HELA_24H:F01
1285,REP.A008_HELA_24H:G01
1286,REP.A008_HELA_24H:G07
1287,REP.A008_HELA_24H:H19
1288,REP.A008_HELA_24H:I01
1289,REP.A008_HELA_24H:K01
1290,REP.A008_HELA_24H:L07
1291,REP.A008_HELA_24H:M19
1292,REP.A008_HELA_24H:N01
1293,REP.A008_HELA_24H:N07
1294,REP.A008_HELA_24H:N13
1295,REP.A008_HELA_24H:N19
1296,REP.A008_HELA_24H:O07
1297,REP.A008_HELA_24H:O13
1298,REP.A008_HELA_24H:P07
1299,REP.A008_HT29_24H:A07
1300,REP.A008_HT29_24H:B19
1301,REP.A008_HT29_24H:C01
1302,REP.A008_HT29_24H:D13
1303,REP.A008_HT29_24H:E01
1304,REP.A008_HT29_24H:E07
1305,REP.A008_HT29_24H:E13
1306,REP.A008_HT29_24H:E19
1307,REP.A008_HT29_24H:F01
1308,REP.A008_HT29_24H:G01
1309,REP.A008_HT29_24H:G07
1310,REP.A008_HT29_24H:H19
1311,REP.A008_HT29_24H:I01
1312,REP.A008_HT29_24H:K01
1313,REP.A008_HT29_24H:L07
1314,REP.A008_HT29_24H:M19
1315,REP.A008_HT29_24H:N01
1316,REP.A008_HT29_24H:N07
1317,REP.A008_HT29_24H:N13
1318,REP.A008_HT29_24H:N19
1319,REP.A008_HT29_24H:O07
1320,REP.A008_HT29_24H:O13
1321,REP.A008_HT29_24H:P07
1322,REP.A008_MCF7_24H:B19
1323,REP.A008_MCF7_24H:C01
1324,REP.A008_MCF7_24H:D13
1325,REP.A008_MCF7_24H:E01
1326,REP.A008_MCF7_24H:E07
1327,REP.A008_MCF7_24H:E13
1328,REP.A008_MCF7_24H:E19
1329,REP.A008_MCF7_24H:F01
1330,REP.A008_MCF7_24H:G01
1331,REP.A008_MCF7_24H:G07
1332,REP.A008_MCF7_24H:H19
1333,REP.A008_MCF7_24H:I01
1334,REP.A008_MCF7_24H:K01
1335,REP.A008_MCF7_24H:L07
1336,REP.A008_MCF7_24H:M19
1337,REP.A008_MCF7_24H:N01
1338,REP.A008_MCF7_24H:N07
1339,REP.A008_MCF7_24H:N13
1340,REP.A008_MCF7_24H:N19
1341,REP.A008_MCF7_24H:O07
1342,REP.A008_MCF7_24H:O13
1343,REP.A008_MCF7_24H:P07
1344,REP.A008_MCF7_24H:A07
1345,REP.A008_PC3_24H:A07
1346,REP.A008_PC3_24H:B19
1347,REP.A008_PC3_24H:C01
1348,REP.A008_PC3_24H:D13
1349,REP.A008_PC3_24H:E07
1350,REP.A008_PC3_24H:E13
1351,REP.A008_PC3_24H:E19
1352,REP.A008_PC3_24H:F01
1353,REP.A008_PC3_24H:G01
1354,REP.A008_PC3_24H:G07
1355,REP.A008_PC3_24H:H19
1356,REP.A008_PC3_24H:I01
1357,REP.A008_PC3_24H:K01
1358,REP.A008_PC3_24H:L07
1359,REP.A008_PC3_24H:M19
1360,REP.A008_PC3_24H:N01
1361,REP.A008_PC3_24H:N07
1362,REP.A008_PC3_24H:N13
1363,REP.A008_PC3_24H:N19
1364,REP.A008_PC3_24H:O07
1365,REP.A008_PC3_24H:O13
1366,REP.A008_PC3_24H:P07
1367,REP.A008_PC3_24H:E01
1368,REP.A008_YAPC_24H:A07
1369,REP.A008_YAPC_24H:B19
1370,REP.A008_YAPC_24H:C01
1371,REP.A008_YAPC_24H:D13
1372,REP.A008_YAPC_24H:E01
1373,REP.A008_YAPC_24H:E07
1374,REP.A008_YAPC_24H:E13
1375,REP.A008_YAPC_24H:E19
1376,REP.A008_YAPC_24H:F01
1377,REP.A008_YAPC_24H:G01
1378,REP.A008_YAPC_24H:G07
1379,REP.A008_YAPC_24H:H19
1380,REP.A008_YAPC_24H:I01
1381,REP.A008_YAPC_24H:K01
1382,REP.A008_YAPC_24H:L07
1383,REP.A008_YAPC_24H:M19
1384,REP.A008_YAPC_24H:N01
1385,REP.A008_YAPC_24H:N07
1386,REP.A008_YAPC_24H:N13
1387,REP.A008_YAPC_24H:N19
1388,REP.A008_YAPC_24H:O13
1389,REP.A008_YAPC_24H:P07
1390,REP.A008_YAPC_24H:O07
1391,REP.A009_A375_24H:B07
1392,REP.A009_A375_24H:B13
1393,REP.A009_A375_24H:C01
1394,REP.A009_A375_24H:D01
1395,REP.A009_A375_24H:E01
1396,REP.A009_A375_24H:E13
1397,REP.A009_A375_24H:F01
1398,REP.A009_A375_24H:F13
1399,REP.A009_A375_24H:G07
1400,REP.A009_A375_24H:H01
1401,REP.A009_A375_24H:H13
1402,REP.A009_A375_24H:I07
1403,REP.A009_A375_24H:I13
1404,REP.A009_A375_24H:I19
1405,REP.A009_A375_24H:J07
1406,REP.A009_A375_24H:J19
1407,REP.A009_A375_24H:K13
1408,REP.A009_A375_24H:M07
1409,REP.A009_A375_24H:N07
1410,REP.A009_A375_24H:N19
1411,REP.A009_A375_24H:O07
1412,REP.A009_A375_24H:P07
1413,REP.A009_A375_24H:P13
1414,REP.A009_A375_24H:P19
1415,REP.A009_HA1E_24H:B07
1416,REP.A009_HA1E_24H:B13
1417,REP.A009_HA1E_24H:C01
1418,REP.A009_HA1E_24H:D01
1419,REP.A009_HA1E_24H:E01
1420,REP.A009_HA1E_24H:E13
1421,REP.A009_HA1E_24H:F01
1422,REP.A009_HA1E_24H:F13
1423,REP.A009_HA1E_24H:G07
1424,REP.A009_HA1E_24H:H01
1425,REP.A009_HA1E_24H:H13
1426,REP.A009_HA1E_24H:I07
1427,REP.A009_HA1E_24H:I13
1428,REP.A009_HA1E_24H:I19
1429,REP.A009_HA1E_24H:J07
1430,REP.A009_HA1E_24H:J19
1431,REP.A009_HA1E_24H:K13
1432,REP.A009_HA1E_24H:M07
1433,REP.A009_HA1E_24H:N07
1434,REP.A009_HA1E_24H:N19
1435,REP.A009_HA1E_24H:O07
1436,REP.A009_HA1E_24H:P01
1437,REP.A009_HA1E_24H:P07
1438,REP.A009_HA1E_24H:P13
1439,REP.A009_HA1E_24H:P19
1440,REP.A009_HELA_24H:B07
1441,REP.A009_HELA_24H:B13
1442,REP.A009_HELA_24H:C01
1443,REP.A009_HELA_24H:D01
1444,REP.A009_HELA_24H:E01
1445,REP.A009_HELA_24H:E13
1446,REP.A009_HELA_24H:F01
1447,REP.A009_HELA_24H:F13
1448,REP.A009_HELA_24H:G07
1449,REP.A009_HELA_24H:H01
1450,REP.A009_HELA_24H:H13
1451,REP.A009_HELA_24H:I07
1452,REP.A009_HELA_24H:I13
1453,REP.A009_HELA_24H:I19
1454,REP.A009_HELA_24H:J07
1455,REP.A009_HELA_24H:J19
1456,REP.A009_HELA_24H:K13
1457,REP.A009_HELA_24H:M07
1458,REP.A009_HELA_24H:N07
1459,REP.A009_HELA_24H:N19
1460,REP.A009_HELA_24H:O07
1461,REP.A009_HELA_24H:P01
1462,REP.A009_HELA_24H:P07
1463,REP.A009_HELA_24H:P13
1464,REP.A009_HELA_24H:P19
1465,REP.A009_HT29_24H:B07
1466,REP.A009_HT29_24H:C01
1467,REP.A009_HT29_24H:D01
1468,REP.A009_HT29_24H:E01
1469,REP.A009_HT29_24H:E13
1470,REP.A009_HT29_24H:F01
1471,REP.A009_HT29_24H:F13
1472,REP.A009_HT29_24H:G07
1473,REP.A009_HT29_24H:H01
1474,REP.A009_HT29_24H:I07
1475,REP.A009_HT29_24H:I13
1476,REP.A009_HT29_24H:I19
1477,REP.A009_HT29_24H:J07
1478,REP.A009_HT29_24H:J19
1479,REP.A009_HT29_24H:K13
1480,REP.A009_HT29_24H:M07
1481,REP.A009_HT29_24H:N07
1482,REP.A009_HT29_24H:N19
1483,REP.A009_HT29_24H:O07
1484,REP.A009_HT29_24H:P01
1485,REP.A009_HT29_24H:P07
1486,REP.A009_HT29_24H:P13
1487,REP.A009_HT29_24H:P19
1488,REP.A009_HT29_24H:B13
1489,REP.A009_HT29_24H:H13
1490,REP.A009_MCF7_24H:B07
1491,REP.A009_MCF7_24H:B13
1492,REP.A009_MCF7_24H:C01
1493,REP.A009_MCF7_24H:D01
1494,REP.A009_MCF7_24H:E01
1495,REP.A009_MCF7_24H:E13
1496,REP.A009_MCF7_24H:F01
1497,REP.A009_MCF7_24H:F13
1498,REP.A009_MCF7_24H:G07
1499,REP.A009_MCF7_24H:H01
1500,REP.A009_MCF7_24H:H13
1501,REP.A009_MCF7_24H:I07
1502,REP.A009_MCF7_24H:I13
